movie_id,title,genres,overview,release_date,popularity,vote_average,genres_list,,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,predicted_score
13398,Tokyo Godfathers,"Animation,Drama,Comedy","On Christmas Eve, three homeless people living on the streets of Tokyo discover a newborn baby among the trash and set out to find its parents.",2003-12-05,4.6584,7.915,"['Animation', 'Drama', 'Comedy']",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.524503
729678,Chubby Got Guts,"Comedy,Action",A famous comedian will do everything in his power to rescue his wife from a trafficking ring that kidnaps chubby women for a peculiar Arab sheik.,2015-01-08,4.6582,4.0,"['Comedy', 'Action']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8851242
537860,Destined to Ride,"Adventure,Family,Drama","Lily's life is turned upside down when she is forced to leave her friends to spend the summer on a remote ranch with her nature-loving aunt. She is surprised to meet an unlikely group of friends and Pistachio, the horse she has an unbreakable bond with. When her aunt is threatened by unfriendly neighbors, Lily knows it is up to her to save the ranch.",2018-08-01,4.6582,6.9,"['Adventure', 'Family', 'Drama']",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.0549717
862965,Emily the Criminal,"Crime,Drama,Thriller","Desperate for income, Emily takes a shady gig buying goods with stolen credit cards supplied by a charismatic middleman named Youcef. Seduced by the quick cash and illicit thrills, they hatch a plan to take their business to the next level.",2022-08-12,4.6581,6.676,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.7046647
589314,La séparation des traces,Documentary,"Essay on the epic story of an ordinary man, a filmmaker, born in the beginning of the Second World War. From 1942 to 2016, his personal story and the world history, the history of his films, of cinema and the images that inspired him. Life and creation entangled, untangled, intertwined, jostled together. From his childhood to his first steps as an artist. From the distant war to the war against everyone, from the dreamed revolution to the consumer society that ruins your dreams like Coca Cola dissolves your bones.",2018-12-05,4.6581,7.0,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.764395
493058,Banana Split,Comedy,"After a messy breakup with her high school boyfriend Nick, April strikes up an unexpected friendship with his new girlfriend, Clara.",2018-09-22,4.658,6.7,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.119485
485155,The Time of Our Lives,Documentary,"A large family in London's East End is celebrating a birthday party. Children and grandchildren from this extensive family have come to the party from all over England. At the party the family members talk about hope and dreams for their children. The past and present lives of various relatives are compared with each other, while fragments from radio-programmes from the fourties and the fifties draw an emotional and historical line. Set against this archive material are fierce images of modern day family life in urban England in the year 1993. This makes the film a collage of dreams, memories and images of present-day life.",1994-05-21,4.6579,0.0,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01284498
288987,That Malicious Age,"Drama,Romance","Gardener Napoleone takes a job in a southern-Italian villa and quickly finds himself embroiled in a menage-a-trois with Paola and her mother, which soon leads to sex, death and mayhem.",1975-03-11,4.6578,6.5,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.2822475
86703,2-Headed Shark Attack,"Horror,Action,Science Fiction,Comedy","A Semester at Sea ship is attacked and sunk by a mutated two-headed shark, and the survivors seek refuge on a deserted atoll. The coeds, however, are no longer safe when the atoll starts flooding.",2012-06-26,4.6575,4.307,"['Horror', 'Action', 'Science Fiction', 'Comedy']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.9341483
9454,EverAfter,"Drama,Romance,Comedy","Danielle, a vibrant young woman is forced into servitude after the death of her father when she was a young girl. Danielle's stepmother Rodmilla is a heartless woman who forces Danielle to do the cooking and cleaning, while she tries to marry off the eldest of her two daughters to the prince. But Danielle's life takes a wonderful turn when, under the guise of a visiting royal, she meets the charming Prince Henry.",1998-07-31,4.6574,7.4,"['Drama', 'Romance', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.126537
1196630,"Ed Sullivan Presents: Rock 'N' Roll Revolution: The British Invade America, America Fights Back","Documentary,Music","In the 60's, the British Invasion sparked a cultural change in rock 'n' roll and America fights back. Hosts Michelle Phillips and Graham Nash chronicle cutting edge performances on The Ed Sullivan Show and interviews from the musicians themselves.",2003-09-02,4.6572,0.0,"['Documentary', 'Music']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.05829528
261231,Gawain and the Green Knight,"Fantasy,Adventure",The medieval legend of a supernatural knight who challenges the king's men to kill him.,1973-06-01,4.6571,4.6,"['Fantasy', 'Adventure']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.418624
660,Thunderball,"Adventure,Action,Thriller",A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.,1965-12-11,4.6571,6.674,"['Adventure', 'Action', 'Thriller']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9724445
294196,Troubled Waters,"Mystery,Crime","James Mason is teamed up once again with Virginia Cherill whom he appeared with in his debut film, 'Late Extra'. He plays a government agent (John Merriman) who makes a few enquiries and follows leads. Cherill plays June Elkhardt.",1936-02-01,4.6568,0.0,"['Mystery', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.054696828
910773,"Cut, Color, Murder","TV Movie,Mystery,Crime","When a beauty pageant creator is found dead, a savvy hairdresser works with a detective and risks everything to clear the names of those she loves.",2022-02-06,4.6561,6.361,"['TV Movie', 'Mystery', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.480225
1004743,The Marvellous Maggie Smith: A Celebration,Documentary,"A look at Dame Maggie Smith's life from a two-up two-down in Essex to Broadway and Hollywood. Starring in more than 60 films and 70 plays across her 70-year career, Maggie's incredible determination and talent landed her among the elite.",2022-07-23,4.656,8.0,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6048803
334088,Curse of the Witching Tree,Horror,"An innocent woman, accused of murdering her son and hanged as a witch, curses a tree and the children who play around it. The effects of this act of revenge echo through the years .....",2015-05-18,4.6559,4.1,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.936924
436356,High & Low The Movie,Action,"Chiku is a devastated and dangerous town with 5 gangs fighting fiercely. Mugen and the Amamiya Brothers clashed, leading to Mugen disbanding.",2016-07-16,4.6558,6.3,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.046279
43022,King of the Roaring 20's – The Story of Arnold Rothstein,"Crime,Drama","Gambler Arnold Rothstein marries an actress, avenges his buddy and meets an underworld fate.",1961-06-11,4.6551,6.0,"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.185481
1321916,Disney Animation: The Illusion of Life,"Animation,Family,Documentary","Former Disney child star Hayley Mills returns to the Walt Disney Studio for a look at the techniques of animated film production, with various veteran Disney animators illustrating said techniques.",1981-04-26,4.6548,0.0,"['Animation', 'Family', 'Documentary']",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.07053776
280019,For the Emperor,"Action,Crime,Thriller",A former professional baseball player becomes entangled in loan-sharking and mob connections after a fixing scandal ejects him from his sport. When his girlfriend vanishes he is forced to confront his mentor and enter a deadly battle.,2014-06-11,4.7929,5.836,"['Action', 'Crime', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.922816
505472,Nimisham,"Drama,Thriller","An army officer takes early retirement to protect his teenage daughter from the dangers of the of the world. However, despite providing extraordinary protection, his worst nightmare comes true and his daughter goes missing. Devastated, the parents desperately search for their daughter and uncover a mystery, which shocks them.",2018-02-16,4.5137,0.0,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.01803603
1195864,The Two Worlds of Charlie Gordon,Drama,"Teleplay adaptation of Daniel Keyes' noted short story “Flowers for Algernon,” about a gentle, disabled young man who undergoes a highly experimental treatment to increase his mental capacity.",1961-02-22,4.3049,0.0,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0380755
1488725,Storming Osaka Castle: The Sanada Ten Braves,Fantasy,"After defeat in the Battle of Skigahara, Yukimura Sanada and his Ten Braves scatter across the country to spy in order to be prepared for the final battle at Osaka Castle, trying to bring an end to the fighting by revealing the secret will of Toyotomi Hideyoshi, if they can get their hands on it!",1957-02-27,4.3536,0.0,['Fantasy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05441254
1524439,Return to the countryside,,"Amin Pasha is a wealthy villager who lives lavishly, while his son Hamdy fools around in the city. As for Hassanein, he works for them to raise his daughter Fatima. Amin's wife escapes to the city and her husband chases her but the two die in an accident. Fatima tries to persuade Hamdy to return home.",1939-12-28,4.0778,0.0,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03851454
1091295,Earl of Puddlestone,Comedy,"When Betty's father sees the condescending attitude displayed toward her by a rich family, he decides to get back at them by making them believe that his family has ""royal"" connections.",1940-08-31,4.436,0.0,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051540464
477440,Bayama Irukku,"Horror,Comedy","Four friends accompany the man who saved them to his house, only to discover that his wife could be a ghost!",2017-09-22,4.6237,6.5,"['Horror', 'Comedy']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5957084
512586,Is This Now,"Drama,Mystery,Romance","A young girl, Ingrid (Sabrina Dickens) has been abused and disowned by her guardians and social workers. As she tries to get her life organised through the new social worker, Ms Murray (Anu Hasan) and a new friend Jade (Brigid Shine), Ingrid tries to build up courage to speak to males her own age, tries to talk and deal with her mental health and abuse.",2017-10-21,4.0941,6.0,"['Drama', 'Mystery', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6.1871443
500682,The Highwaymen,"Crime,Drama,Thriller","In 1934, Frank Hamer and Manny Gault, two former Texas Rangers, are commissioned to put an end to the wave of vicious crimes perpetrated by Bonnie Parker and Clyde Barrow, a notorious duo of infamous robbers and cold-blooded killers who nevertheless are worshiped by the public.",2019-03-15,4.6113,6.757,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.955191
748099,Ashour The Lion's Heart,"Comedy,Drama,Science Fiction,Fantasy","Ashour studies at a physical education institute, and tries all the time to attract the attention of his colleague Amal at the institute, which he loves, but she doesn’t pay attention to him due to the weakness of his physical structure, and Ashour gets to know a scientist who invented an injection capable of giving him the necessary strength, and after taking the injection, Ashour becomes one of The most skilled and popular players in the institute.",1961-07-02,4.0183,0.0,"['Comedy', 'Drama', 'Science Fiction', 'Fantasy']",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.025567465
152510,In the Affirmative,Drama,"The film is a road movie that follows a middle aged man who gives a young woman a lift. On the car radio, news bulletins warn the population against a recently escaped sadist who is known to prey on young women and children. Lelouch often cuts away from the main story, if only briefly, to parallel events that are not necessarily crucial to the story but illustrate what is suggested by the radio.",1964-02-10,4.7116,5.2,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.993251
892866,Izla,"Comedy,Horror","Two brothers accompany a group of vloggers on their search for a mythical island. But when they find it, they uncover one sinister secret after another.",2021-10-22,4.582,5.0,"['Comedy', 'Horror']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.107812
1597,Meet the Parents,"Comedy,Romance","Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",2000-10-06,4.6518,6.684,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.297178
1355617,Unexpurgated: Slavoj Zizek,Documentary,"This is a completely uncut unexpurgated interview with arguably the most important philosopher of our time, Slavoj Zizek conducted at Tatiana's on the boardwalk in Brighton Beach, Brooklyn.",2024-06-27,4.6517,0.0,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071478695
523638,Prisoners of the Ghostland,"Action,Fantasy,Horror,Thriller","In the treacherous frontier city of Samurai Town, a ruthless bank robber is sprung from jail by wealthy warlord The Governor, whose adopted granddaughter Bernice has gone missing. The Governor offers the prisoner his freedom in exchange for retrieving the runaway. Strapped into a leather suit that will self-destruct within five days, the bandit sets off on a journey to find the young woman—and his own path to redemption.",2021-08-31,4.6517,5.01,"['Action', 'Fantasy', 'Horror', 'Thriller']",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5.540137
217584,KL Gangster 2,"Action,Crime,Drama","Two brothers, Malek and Jai, are indirectly thrust headlong into the world of gangsters and crime when their father died 10 years ago. Since their father's death, Malek, Jai and their mother have been threatened by gangsters whom their father owes money to. Desperate, the wild Jai turns to crime, and will do anything as long as it pays well. Jai's behaviour sees vehement opposition from Malek and their mother, which breaks up their family. To make things worse, Malek finds out that his sister Shera has been raped and their mother has cancer...",2013-10-02,4.6517,7.5,"['Action', 'Crime', 'Drama']",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.353418
584331,Ruthless! The Musical,"Music,Comedy","Talented eight year old Tina Denmark will do anything to play the lead in her school musical. Anything! As Tina discovers where her talent comes from, she shows us just what it takes to succeed...",2019-02-14,4.6515,8.0,"['Music', 'Comedy']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.8937078
154529,Happy Ghost II,"Horror,Comedy,Fantasy","A high school teacher constantly has pranks played on him by the students. He becomes a ghost with magical powers, but they keep getting him in trouble with his superiors.",1985-07-18,4.6514,5.7,"['Horror', 'Comedy', 'Fantasy']",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.242792
1433568,The Rope Curse 4,"Thriller,Mystery,Horror","Zhen-hong, a man without resident registration, accompanied by his sister Mila’s ashes, returns to Pontianak, Indonesia. His reasons are twofold: to fulfill his sister’s final wish and to search for CHEN Ming-tai, their estranged Chinese father who abandoned them years ago. Jia-min’s aunt, Yu-lan, happens to witness Mila’s tragic death and is immediately possessed by an evil spirit, and collapses to the ground. Jia-min, along with her possessed aunt, seeks help from Master Xi. They discover that Yu-lan is missing one of her three souls and seven spirits, a condition that can only be resolved by finding the source of the matter. Thus, they embark on a journey to Indonesia together. As bizarre occurrences occur around them, they gradually realize these events are connected to the local legend of “Kuntilanak.” What kind of curses have befallen them, and what challenges must they confront to resolve the crisis this time?",,4.6511,0.0,"['Thriller', 'Mystery', 'Horror']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.019611463
376523,Nothing Left Unsaid: Gloria Vanderbilt & Anderson Cooper,Documentary,"Born into one of the wealthiest and best-known families in American history, Gloria Vanderbilt has lived in the public eye for more than 90 years, unapologetically pursuing love, family and career, while experiencing extreme tragedy and tremendous success side by side. This documentary features a series of candid conversations as Vanderbilt and her youngest son, Anderson Cooper, look back at her remarkable life.",2016-01-23,4.651,7.7,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.487838
1362833,Living in Two Houses,Drama,,2022-05-06,4.6506,4.0,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6895785
439431,Fuoco nero,Drama,,1951-01-01,4.6506,0.0,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.023250513
1048732,Hurst: The First and Only,Documentary,Follows Geoff Hurst who scored the only hat trick in a World Cup Final. Some incredible highs and little-known lows as the sporting legend talks for the first time.,2022-11-13,4.6505,0.0,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012826614
737720,A Shyam Gopal Varma Film,,"When a popular crime film director gets kidnapped, he realizes the plot is thicker than his own films.",2015-01-02,4.6503,0.0,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046007827
25278,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,"Action,Adventure,Animation,Comedy,Fantasy","The Straw Hat Pirates are on a quest to save the desert kingdom of Alabasta. A civil war brews among the sands, one started and stirred by the hand of none other than Crocodile and his corrupted Baroque Works gang. The stakes run ever higher as Princess Vivi's homeland threatens to tear itself apart. More than lives are on the line.",2007-03-03,4.6503,6.926,"['Action', 'Adventure', 'Animation', 'Comedy', 'Fantasy']",0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.8143106
564427,Minha Vida em Marte,"Comedy,Romance","Fernanda is married to Tom, with whom she has a five-year-old daughter, Joana. The couple is in the midst of wear and tear caused by living together for many years, which generates constant friction. Who helps Fernanda to overcome the crisis is her partner Aníbal, inseparable partner during the arduous journey between saving the marriage or putting an end to it.",2018-12-27,4.6502,7.853,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.590525
186886,Story of Taxi Dancers,Drama,"Xiu Juan, a filial daughter and caring sister, trades her soul for money to look after her mother and her brother's studies. The unsung heroine meets a tragic end when her complexion is destroyed by drug pusher Qin Chao who was jilted by her.",1981-08-12,4.6502,2.0,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8368007
426543,The Nutcracker and the Four Realms,"Fantasy,Adventure,Family","When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.",2018-10-26,4.6501,6.1,"['Fantasy', 'Adventure', 'Family']",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.127208
736046,Reshaping Beauty,,"Beauty is in the eye of the beholder. But we live in a world that is obsessed with one specific, narrow type of beauty. How would our perceptions of beauty change if we dared to idealize other types of beauty?",2019-05-25,4.6499,0.0,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11722807
842529,Reel Trouble,,,2022-08-05,4.6498,0.0,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03676776
1512765,First Decade Showa  Company President vs. Second Decade Showa Company President,"Drama,Comedy","After a major corporate merger, a middle-aged executive is demoted but unexpectedly appointed president of a small subsidiary.",1971-05-22,4.6497,0.0,"['Drama', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.083651766
6637,National Treasure: Book of Secrets,"Action,Adventure,Mystery,Thriller","Benjamin Franklin Gates and Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.",2007-12-19,4.6497,6.367,"['Action', 'Adventure', 'Mystery', 'Thriller']",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.3710446
40601,The Big Four: Live in Sofia,"Music,Documentary","When the 'Big Four' - Metallica, Slayer, Megadeth and Anthrax - shared a stage together on 22nd June 2010 in Sofia, Bulgaria, the show was beamed live into over 550 theatres worldwide via satellite in a special HD cinematic event. The Big Four Live from Sofia includes full shows from all four bands as well as behind the scenes and interview footage. The legendary concert from the Sonisphere Festival was one of only 7 shows across Europe when the four monsters of metal shared a stage for the first time.",2010-10-29,4.6493,8.3,"['Music', 'Documentary']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.6255474
74239,Message to Love - The Isle of Wight Festival,"Music,Documentary","In August 1970, 600,000 fans flocked to the Isle of Wight to witness the third and final festival to be held on the island. Besides the music, they also got a look at the greed, cynicism and corruption that would plague the music industry for years to come. They also witnessed the final, drugged out performance of Jimi Hendrix in England just two weeks before he would meet a tragic death. When it all was over, the fans view of rock and roll was never the same.",1996-02-15,4.6489,6.6,"['Music', 'Documentary']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.379559
1214931,Nuremberg,"History,Drama,Thriller","In postwar Germany, an American psychiatrist must determine whether Nazi prisoners are fit to go on trial for war crimes, and finds himself in a complex battle of intellect and ethics with Hermann Göring, Hitler’s right-hand man.",2025-11-06,4.6488,0.0,"['History', 'Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.06920905
668330,Poisoned Love: The Stacey Castor Story,"Thriller,TV Movie,Crime","Stacey Ruth Castor weathered the storm of her first husband's death and managed to find love again with her boss, David. But when David is discovered dead of an apparent suicide, the police suspect some foul play, as David's death mimics that of Stacey's first husband, Michael Wallace, who died in 2000.",2020-02-01,4.6488,6.2,"['Thriller', 'TV Movie', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.9877462
48307,Saint Misbehavin': The Wavy Gravy Movie,Documentary,"SAINT MISBEHAVIN’ reveals the true story of cultural phenomenon Wavy Gravy, a man whose commitment to making the world a better place has never wavered. Wavy Gravy is known as the MC of the Woodstock Festival, a hippie icon, a clown and even a Ben &amp; Jerry’s ice cream flavor. In Saint Misbehavin’ we meet a true servant to humanity, who carries his message through humor and compassion. The film weaves together intimate verite footage, reflections from an array of cultural and countercultural peers, and never-before-seen archival footage to tell a story that is bigger than the man himself.",2010-12-08,4.6487,6.5,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5161066
169507,In the Highest of Skies,"Drama,Horror","A group of pilgrims in the Vatican is trapped in an enclosed elevator. Then chaos erupts, and repressed urges come to the surface.",1977-09-23,4.6485,6.0,"['Drama', 'Horror']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.9947944
120807,Twelve Crowded Hours,"Action,Adventure,Crime,Drama,Romance",An ace reporter with a girlfriend nails a numbers racketeer for murders.,1939-02-23,4.6484,5.2,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance']",0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.4465947
187864,Halima's Path,Drama,"In order to recover the body of her son lost during the war in Bosnia, a grieving, but strong-willed Muslim woman, Halima, must track down her estranged niece, who we find carries a mysterious connection to him.",2012-07-25,4.6482,8.0,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.735468
520761,Thug Life,Comedy,A get-rich-quick scheme goes awry when a group of friends stumbles onto a dangerous conspiracy and wind up getting mistaken for the bad guys.,2017-07-21,4.6476,0.0,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07225432
62394,The Education of Little Tree,"Drama,Family","Little Tree is an 8-year-old Cherokee boy, who, during the time of the depression, loses his parents and starts to live with his Indian grandma and grandpa and learn the wisdom of the Cherokee way of life.",1997-12-25,4.6474,6.6,"['Drama', 'Family']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.891581
22792,High Strung,Comedy,"Thane Furrows, an extremely cynical but unintentionally hilarious children's book writer, wakes up one morning, and, since pretty much everyone and everything annoys him, begins another day of complaining to himself. However, the day proves to be much different than normal when Thane begins to recieve strange phone calls, letters, and voices in his head, all indicating that something will happen at 8 o'clock. As the day goes on, Thane rants and raves about the things that annoy him, as the clock slowly ticks closer and closer to his destiny.",1992-01-08,4.6473,5.8,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.786207
725964,Murder in the Vineyard,"Drama,Thriller,TV Movie",A woman tries to protect her teenage daughter when she becomes the target of anonymous bullies.,2020-07-18,4.6472,4.6,"['Drama', 'Thriller', 'TV Movie']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.4547954
289,Casablanca,"Drama,Romance","In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",1943-01-15,4.6472,8.155,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.8703213
1230208,Squad 36,"Action,Crime,Drama,Thriller","Forced out of his elite unit, a troubled cop launches his own rogue investigation when mysterious killings claim the lives of his former colleagues.",2025-02-27,4.647,6.399,"['Action', 'Crime', 'Drama', 'Thriller']",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.488148
49791,Noir et blanc,Drama,"Antoine is an accountant, uptight and withdrawn, married to Edith, who picks out his clothes and shoes. He's assigned to a fitness gymnasium for a month to straighten out their books. The owner, M. Roland, encourages Antoine to use the facilities, including the massages, so Antoine goes to Dominique, a muscular African. In these sessions, Antoine discovers that the pain is comforting, and Dominique finds the accountant ideal for his own sadism. When Dominique breaks Antoine's arm and then goes to the hospital to take Antoine away, Antoine confesses his fascination with and fear of death. With Dominique's help, the accountant breaks all earthly ties to confront his fear.",1986-03-12,4.6468,4.3,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5242605
1537123,Me Too,Crime,,2025-09-18,4.6466,0.0,['Crime'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05425716
1526591,Η Λυγερή,"Drama,Romance",,1968-08-07,4.6466,0.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.011838503
626412,Alienoid: Return to the Future,"Action,Fantasy,Adventure","Ean has a critical mission to return to the future to save everyone. However, she becomes trapped in the distant past while trying to prevent the escape of alien prisoners who are locked up in the bodies of humans. Meanwhile, Muruk, who helps Ean escape various predicaments, is unnerved when he begins sensing the presence of a strange being in his body. Traveling through the centuries, they are trying to prevent the explosion of the haava.",2024-01-10,4.6466,6.62,"['Action', 'Fantasy', 'Adventure']",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.2718554
387015,The Broken Locket,Drama,"George Peabody is a young man who has been giving free rein to his inclinations, the principal one being drink. One might have concluded he was lost, but there was the chance which the hand of Providence always bestows in the person of pretty little Ruth King, who had secretly loved George since their childhood days. She succeeds in persuading him from his reckless life, and he determines to cut off from his old loose companions by going out West and making a man of himself. Bidding Ruth and her mother good-bye, he realizes that he loves his little preserver and promises to return worthy of her love and confidence. They plight their troth with their first kiss and a heart shaped locket, which Ruth wears, she breaking it in two, giving George one side while she retains the other, which symbolized the reunion of their hearts with his return.",1909-09-16,4.6465,3.5,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2099109
11453,Deuce Bigalow: European Gigolo,Comedy,Deuce Bigalow goes to Amsterdam after a little accident including two irritating kids and a bunch of aggressive dolphins. There he meets up with his old friend T.J. Hicks. But a mysterious killer starts killing some of Amsterdam's finest gigolos and T.J. is mistaken for the extremely gay murderer. Deuce must enter the gigolo industry again to find the real murderer and clear T.J.'s name.,2005-08-12,4.6465,5.306,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5841317
